year,abbr,state,occtitle,totalemp,latitude,longitude
2015,IN,Indiana,"Management Occupations","138,720",39.8647,-86.2604
2015,IN,Indiana,"Business and Financial Operations Occupations","115,130",39.8647,-86.2604
2015,IN,Indiana,"Computer and Mathematical Occupations","52,500",39.8647,-86.2604
2015,IN,Indiana,"Architecture and Engineering Occupations","49,630",39.8647,-86.2604
2015,IN,Indiana,"Life, Physical, and Social Science Occupations","19,630",39.8647,-86.2604
2015,IN,Indiana,"Community and Social Service Occupations","34,190",39.8647,-86.2604
2015,IN,Indiana,"Legal Occupations","14,850",39.8647,-86.2604
2015,IN,Indiana,"Education, Training, and Library Occupations","155,830",39.8647,-86.2604
2015,IN,Indiana,"Arts, Design, Entertainment, Sports, and Media Occupations","31,790",39.8647,-86.2604
2015,IN,Indiana,"Healthcare Practitioners and Technical Occupations","177,990",39.8647,-86.2604
2015,IN,Indiana,"Healthcare Support Occupations","77,370",39.8647,-86.2604
2015,IN,Indiana,"Protective Service Occupations","60,430",39.8647,-86.2604
2015,IN,Indiana,"Food Preparation and Serving Related Occupations","277,960",39.8647,-86.2604
2015,IN,Indiana,"Building and Grounds Cleaning and Maintenance Occupations","89,830",39.8647,-86.2604
2015,IN,Indiana,"Personal Care and Service Occupations","78,640",39.8647,-86.2604
2015,IN,Indiana,"Sales and Related Occupations","291,240",39.8647,-86.2604
2015,IN,Indiana,"Office and Administrative Support Occupations","406,130",39.8647,-86.2604
2015,IN,Indiana,"Farming, Fishing, and Forestry Occupations","3,930",39.8647,-86.2604
2015,IN,Indiana,"Construction and Extraction Occupations","111,770",39.8647,-86.2604
2015,IN,Indiana,"Installation, Maintenance, and Repair Occupations","131,660",39.8647,-86.2604
2015,IN,Indiana,"Production Occupations","377,510",39.8647,-86.2604
2015,IN,Indiana,"Transportation and Material Moving Occupations","250,630",39.8647,-86.2604
2015,IA,Iowa,"Management Occupations","85,790",42.0046,-93.214
2015,IA,Iowa,"Business and Financial Operations Occupations","65,970",42.0046,-93.214
2015,IA,Iowa,"Computer and Mathematical Occupations","31,380",42.0046,-93.214
2015,IA,Iowa,"Architecture and Engineering Occupations","19,210",42.0046,-93.214
2015,IA,Iowa,"Life, Physical, and Social Science Occupations","11,610",42.0046,-93.214
2015,IA,Iowa,"Community and Social Service Occupations","21,980",42.0046,-93.214
2015,IA,Iowa,"Legal Occupations","7,150",42.0046,-93.214
2015,IA,Iowa,"Education, Training, and Library Occupations","98,630",42.0046,-93.214
2015,IA,Iowa,"Arts, Design, Entertainment, Sports, and Media Occupations","18,670",42.0046,-93.214
2015,IA,Iowa,"Healthcare Practitioners and Technical Occupations","83,310",42.0046,-93.214
2015,IA,Iowa,"Healthcare Support Occupations","45,000",42.0046,-93.214
2015,IA,Iowa,"Protective Service Occupations","22,400",42.0046,-93.214
2015,IA,Iowa,"Food Preparation and Serving Related Occupations","131,120",42.0046,-93.214
2015,IA,Iowa,"Building and Grounds Cleaning and Maintenance Occupations","46,860",42.0046,-93.214
2015,IA,Iowa,"Personal Care and Service Occupations","45,270",42.0046,-93.214
2015,IA,Iowa,"Sales and Related Occupations","148,320",42.0046,-93.214
2015,IA,Iowa,"Office and Administrative Support Occupations","220,940",42.0046,-93.214
2015,IA,Iowa,"Farming, Fishing, and Forestry Occupations","5,400",42.0046,-93.214
2015,IA,Iowa,"Construction and Extraction Occupations","66,820",42.0046,-93.214
2015,IA,Iowa,"Installation, Maintenance, and Repair Occupations","68,790",42.0046,-93.214
2015,IA,Iowa,"Production Occupations","155,650",42.0046,-93.214
2015,IA,Iowa,"Transportation and Material Moving Occupations","126,670",42.0046,-93.214
2015,KS,Kansas,"Management Occupations","64,580",38.5111,-96.8005
2015,KS,Kansas,"Business and Financial Operations Occupations","64,980",38.5111,-96.8005
2015,KS,Kansas,"Computer and Mathematical Occupations","35,390",38.5111,-96.8005
2015,KS,Kansas,"Architecture and Engineering Occupations","22,190",38.5111,-96.8005
2015,KS,Kansas,"Life, Physical, and Social Science Occupations","8,650",38.5111,-96.8005
2015,KS,Kansas,"Community and Social Service Occupations","17,140",38.5111,-96.8005
2015,KS,Kansas,"Legal Occupations","7,080",38.5111,-96.8005
2015,KS,Kansas,"Education, Training, and Library Occupations","88,450",38.5111,-96.8005
2015,KS,Kansas,"Arts, Design, Entertainment, Sports, and Media Occupations","17,110",38.5111,-96.8005
2015,KS,Kansas,"Healthcare Practitioners and Technical Occupations","78,610",38.5111,-96.8005
2015,KS,Kansas,"Healthcare Support Occupations","44,090",38.5111,-96.8005
2015,KS,Kansas,"Protective Service Occupations","28,010",38.5111,-96.8005
2015,KS,Kansas,"Food Preparation and Serving Related Occupations","117,230",38.5111,-96.8005
2015,KS,Kansas,"Building and Grounds Cleaning and Maintenance Occupations","41,970",38.5111,-96.8005
2015,KS,Kansas,"Personal Care and Service Occupations","42,820",38.5111,-96.8005
2015,KS,Kansas,"Sales and Related Occupations","135,440",38.5111,-96.8005
2015,KS,Kansas,"Office and Administrative Support Occupations","228,520",38.5111,-96.8005
2015,KS,Kansas,"Farming, Fishing, and Forestry Occupations","4,280",38.5111,-96.8005
2015,KS,Kansas,"Construction and Extraction Occupations","58,800",38.5111,-96.8005
2015,KS,Kansas,"Installation, Maintenance, and Repair Occupations","58,050",38.5111,-96.8005
2015,KS,Kansas,"Production Occupations","113,550",38.5111,-96.8005
2015,KS,Kansas,"Transportation and Material Moving Occupations","94,690",38.5111,-96.8005
2015,KY,Kentucky,"Management Occupations","83,510",37.669,-84.6514
2015,KY,Kentucky,"Business and Financial Operations Occupations","68,270",37.669,-84.6514
2015,KY,Kentucky,"Computer and Mathematical Occupations","30,700",37.669,-84.6514
2015,KY,Kentucky,"Architecture and Engineering Occupations","25,040",37.669,-84.6514
2015,KY,Kentucky,"Life, Physical, and Social Science Occupations","9,760",37.669,-84.6514
2015,KY,Kentucky,"Community and Social Service Occupations","26,010",37.669,-84.6514
2015,KY,Kentucky,"Legal Occupations","9,680",37.669,-84.6514
2015,KY,Kentucky,"Education, Training, and Library Occupations","106,570",37.669,-84.6514
2015,KY,Kentucky,"Arts, Design, Entertainment, Sports, and Media Occupations","15,090",37.669,-84.6514
2015,KY,Kentucky,"Healthcare Practitioners and Technical Occupations","123,750",37.669,-84.6514
2015,KY,Kentucky,"Healthcare Support Occupations","49,030",37.669,-84.6514
2015,KY,Kentucky,"Protective Service Occupations","36,220",37.669,-84.6514
2015,KY,Kentucky,"Food Preparation and Serving Related Occupations","170,910",37.669,-84.6514
2015,KY,Kentucky,"Building and Grounds Cleaning and Maintenance Occupations","51,940",37.669,-84.6514
2015,KY,Kentucky,"Personal Care and Service Occupations","50,370",37.669,-84.6514
2015,KY,Kentucky,"Sales and Related Occupations","176,190",37.669,-84.6514
2015,KY,Kentucky,"Office and Administrative Support Occupations","278,610",37.669,-84.6514
2015,KY,Kentucky,"Farming, Fishing, and Forestry Occupations","4,210",37.669,-84.6514
2015,KY,Kentucky,"Construction and Extraction Occupations","69,020",37.669,-84.6514
2015,KY,Kentucky,"Installation, Maintenance, and Repair Occupations","83,220",37.669,-84.6514
2015,KY,Kentucky,"Production Occupations","194,540",37.669,-84.6514
2015,KY,Kentucky,"Transportation and Material Moving Occupations","175,560",37.669,-84.6514
2015,LA,Louisiana,"Management Occupations","83,250",31.1801,-91.8749
2015,LA,Louisiana,"Business and Financial Operations Occupations","65,110",31.1801,-91.8749
2015,LA,Louisiana,"Computer and Mathematical Occupations","20,520",31.1801,-91.8749
2015,LA,Louisiana,"Architecture and Engineering Occupations","34,190",31.1801,-91.8749
2015,LA,Louisiana,"Life, Physical, and Social Science Occupations","10,870",31.1801,-91.8749
2015,LA,Louisiana,"Community and Social Service Occupations","24,360",31.1801,-91.8749
2015,LA,Louisiana,"Legal Occupations","12,840",31.1801,-91.8749
2015,LA,Louisiana,"Education, Training, and Library Occupations","108,990",31.1801,-91.8749
2015,LA,Louisiana,"Arts, Design, Entertainment, Sports, and Media Occupations","20,880",31.1801,-91.8749
2015,LA,Louisiana,"Healthcare Practitioners and Technical Occupations","126,610",31.1801,-91.8749
2015,LA,Louisiana,"Healthcare Support Occupations","57,520",31.1801,-91.8749
2015,LA,Louisiana,"Protective Service Occupations","56,660",31.1801,-91.8749
2015,LA,Louisiana,"Food Preparation and Serving Related Occupations","185,430",31.1801,-91.8749
2015,LA,Louisiana,"Building and Grounds Cleaning and Maintenance Occupations","59,140",31.1801,-91.8749
2015,LA,Louisiana,"Personal Care and Service Occupations","69,190",31.1801,-91.8749
2015,LA,Louisiana,"Sales and Related Occupations","214,150",31.1801,-91.8749
2015,LA,Louisiana,"Office and Administrative Support Occupations","280,830",31.1801,-91.8749
2015,LA,Louisiana,"Farming, Fishing, and Forestry Occupations","3,820",31.1801,-91.8749
2015,LA,Louisiana,"Construction and Extraction Occupations","122,080",31.1801,-91.8749
2015,LA,Louisiana,"Installation, Maintenance, and Repair Occupations","102,770",31.1801,-91.8749
2015,LA,Louisiana,"Production Occupations","124,190",31.1801,-91.8749
2015,LA,Louisiana,"Transportation and Material Moving Occupations","155,880",31.1801,-91.8749
2015,ME,Maine,"Management Occupations","34,110",44.6074,-69.3977
2015,ME,Maine,"Business and Financial Operations Occupations","22,770",44.6074,-69.3977
2015,ME,Maine,"Computer and Mathematical Occupations","10,870",44.6074,-69.3977
2015,ME,Maine,"Architecture and Engineering Occupations","9,220",44.6074,-69.3977
2015,ME,Maine,"Life, Physical, and Social Science Occupations","4,200",44.6074,-69.3977
2015,ME,Maine,"Community and Social Service Occupations","11,030",44.6074,-69.3977
2015,ME,Maine,"Legal Occupations","3,470",44.6074,-69.3977
2015,ME,Maine,"Education, Training, and Library Occupations","39,680",44.6074,-69.3977
2015,ME,Maine,"Arts, Design, Entertainment, Sports, and Media Occupations","7,960",44.6074,-69.3977
2015,ME,Maine,"Healthcare Practitioners and Technical Occupations","41,150",44.6074,-69.3977
2015,ME,Maine,"Healthcare Support Occupations","19,500",44.6074,-69.3977
2015,ME,Maine,"Protective Service Occupations","11,600",44.6074,-69.3977
2015,ME,Maine,"Food Preparation and Serving Related Occupations","54,560",44.6074,-69.3977
2015,ME,Maine,"Building and Grounds Cleaning and Maintenance Occupations","20,990",44.6074,-69.3977
2015,ME,Maine,"Personal Care and Service Occupations","23,340",44.6074,-69.3977
2015,ME,Maine,"Sales and Related Occupations","59,970",44.6074,-69.3977
2015,ME,Maine,"Office and Administrative Support Occupations","91,510",44.6074,-69.3977
2015,ME,Maine,"Farming, Fishing, and Forestry Occupations","2,240",44.6074,-69.3977
2015,ME,Maine,"Construction and Extraction Occupations","24,660",44.6074,-69.3977
2015,ME,Maine,"Installation, Maintenance, and Repair Occupations","26,260",44.6074,-69.3977
2015,ME,Maine,"Production Occupations","35,470",44.6074,-69.3977
2015,ME,Maine,"Transportation and Material Moving Occupations","36,960",44.6074,-69.3977
2015,MD,Maryland,"Management Occupations","146,970",39.0724,-76.7902
2015,MD,Maryland,"Business and Financial Operations Occupations","162,980",39.0724,-76.7902
2015,MD,Maryland,"Computer and Mathematical Occupations","120,360",39.0724,-76.7902
2015,MD,Maryland,"Architecture and Engineering Occupations","56,800",39.0724,-76.7902
2015,MD,Maryland,"Life, Physical, and Social Science Occupations","40,520",39.0724,-76.7902
2015,MD,Maryland,"Community and Social Service Occupations","40,970",39.0724,-76.7902
2015,MD,Maryland,"Legal Occupations","24,180",39.0724,-76.7902
2015,MD,Maryland,"Education, Training, and Library Occupations","172,650",39.0724,-76.7902
2015,MD,Maryland,"Arts, Design, Entertainment, Sports, and Media Occupations","30,670",39.0724,-76.7902
2015,MD,Maryland,"Healthcare Practitioners and Technical Occupations","164,160",39.0724,-76.7902
2015,MD,Maryland,"Healthcare Support Occupations","72,180",39.0724,-76.7902
2015,MD,Maryland,"Protective Service Occupations","71,850",39.0724,-76.7902
2015,MD,Maryland,"Food Preparation and Serving Related Occupations","213,120",39.0724,-76.7902
2015,MD,Maryland,"Building and Grounds Cleaning and Maintenance Occupations","84,720",39.0724,-76.7902
2015,MD,Maryland,"Personal Care and Service Occupations","78,820",39.0724,-76.7902
2015,MD,Maryland,"Sales and Related Occupations","263,580",39.0724,-76.7902
2015,MD,Maryland,"Office and Administrative Support Occupations","402,900",39.0724,-76.7902
2015,MD,Maryland,"Farming, Fishing, and Forestry Occupations","2,380",39.0724,-76.7902
2015,MD,Maryland,"Construction and Extraction Occupations","112,200",39.0724,-76.7902
2015,MD,Maryland,"Installation, Maintenance, and Repair Occupations","100,700",39.0724,-76.7902
2015,MD,Maryland,"Production Occupations","77,700",39.0724,-76.7902
2015,MD,Maryland,"Transportation and Material Moving Occupations","156,230",39.0724,-76.7902
2015,MA,Massachusetts,"Management Occupations","255,000",42.2373,-71.5314
2015,MA,Massachusetts,"Business and Financial Operations Occupations","195,790",42.2373,-71.5314
2015,MA,Massachusetts,"Computer and Mathematical Occupations","134,790",42.2373,-71.5314
2015,MA,Massachusetts,"Architecture and Engineering Occupations","75,750",42.2373,-71.5314
2015,MA,Massachusetts,"Life, Physical, and Social Science Occupations","49,240",42.2373,-71.5314
2015,MA,Massachusetts,"Community and Social Service Occupations","80,590",42.2373,-71.5314
2015,MA,Massachusetts,"Legal Occupations","27,920",42.2373,-71.5314
2015,MA,Massachusetts,"Education, Training, and Library Occupations","230,430",42.2373,-71.5314
2015,MA,Massachusetts,"Arts, Design, Entertainment, Sports, and Media Occupations","48,330",42.2373,-71.5314
2015,MA,Massachusetts,"Healthcare Practitioners and Technical Occupations","233,920",42.2373,-71.5314
2015,MA,Massachusetts,"Healthcare Support Occupations","106,280",42.2373,-71.5314
2015,MA,Massachusetts,"Protective Service Occupations","79,640",42.2373,-71.5314
2015,MA,Massachusetts,"Food Preparation and Serving Related Occupations","291,130",42.2373,-71.5314
2015,MA,Massachusetts,"Building and Grounds Cleaning and Maintenance Occupations","106,900",42.2373,-71.5314
2015,MA,Massachusetts,"Personal Care and Service Occupations","109,340",42.2373,-71.5314
2015,MA,Massachusetts,"Sales and Related Occupations","325,760",42.2373,-71.5314
2015,MA,Massachusetts,"Office and Administrative Support Occupations","500,460",42.2373,-71.5314
2015,MA,Massachusetts,"Farming, Fishing, and Forestry Occupations","1,870",42.2373,-71.5314
2015,MA,Massachusetts,"Construction and Extraction Occupations","110,710",42.2373,-71.5314
2015,MA,Massachusetts,"Installation, Maintenance, and Repair Occupations","101,760",42.2373,-71.5314
2015,MA,Massachusetts,"Production Occupations","160,970",42.2373,-71.5314
2015,MA,Massachusetts,"Transportation and Material Moving Occupations","170,250",42.2373,-71.5314
2015,MI,Michigan,"Management Occupations","203,450",43.3504,-84.5603
2015,MI,Michigan,"Business and Financial Operations Occupations","183,950",43.3504,-84.5603
2015,MI,Michigan,"Computer and Mathematical Occupations","102,330",43.3504,-84.5603
2015,MI,Michigan,"Architecture and Engineering Occupations","130,040",43.3504,-84.5603
2015,MI,Michigan,"Life, Physical, and Social Science Occupations","30,710",43.3504,-84.5603
2015,MI,Michigan,"Community and Social Service Occupations","58,350",43.3504,-84.5603
2015,MI,Michigan,"Legal Occupations","24,940",43.3504,-84.5603
2015,MI,Michigan,"Education, Training, and Library Occupations","238,760",43.3504,-84.5603
2015,MI,Michigan,"Arts, Design, Entertainment, Sports, and Media Occupations","53,790",43.3504,-84.5603
2015,MI,Michigan,"Healthcare Practitioners and Technical Occupations","261,950",43.3504,-84.5603
2015,MI,Michigan,"Healthcare Support Occupations","137,560",43.3504,-84.5603
2015,MI,Michigan,"Protective Service Occupations","73,540",43.3504,-84.5603
2015,MI,Michigan,"Food Preparation and Serving Related Occupations","372,750",43.3504,-84.5603
2015,MI,Michigan,"Building and Grounds Cleaning and Maintenance Occupations","126,210",43.3504,-84.5603
2015,MI,Michigan,"Personal Care and Service Occupations","115,230",43.3504,-84.5603
2015,MI,Michigan,"Sales and Related Occupations","425,420",43.3504,-84.5603
2015,MI,Michigan,"Office and Administrative Support Occupations","623,850",43.3504,-84.5603
2015,MI,Michigan,"Farming, Fishing, and Forestry Occupations","4,360",43.3504,-84.5603
2015,MI,Michigan,"Construction and Extraction Occupations","122,660",43.3504,-84.5603
2015,MI,Michigan,"Installation, Maintenance, and Repair Occupations","161,670",43.3504,-84.5603
2015,MI,Michigan,"Production Occupations","432,350",43.3504,-84.5603
2015,MI,Michigan,"Transportation and Material Moving Occupations","262,710",43.3504,-84.5603
2015,MN,Minnesota,"Management Occupations","167,820",45.7326,-93.9196
2015,MN,Minnesota,"Business and Financial Operations Occupations","162,610",45.7326,-93.9196
2015,MN,Minnesota,"Computer and Mathematical Occupations","94,470",45.7326,-93.9196
2015,MN,Minnesota,"Architecture and Engineering Occupations","52,680",45.7326,-93.9196
2015,MN,Minnesota,"Life, Physical, and Social Science Occupations","24,380",45.7326,-93.9196
2015,MN,Minnesota,"Community and Social Service Occupations","50,160",45.7326,-93.9196
2015,MN,Minnesota,"Legal Occupations","18,450",45.7326,-93.9196
2015,MN,Minnesota,"Education, Training, and Library Occupations","162,330",45.7326,-93.9196
2015,MN,Minnesota,"Arts, Design, Entertainment, Sports, and Media Occupations","35,510",45.7326,-93.9196
2015,MN,Minnesota,"Healthcare Practitioners and Technical Occupations","167,800",45.7326,-93.9196
2015,MN,Minnesota,"Healthcare Support Occupations","87,470",45.7326,-93.9196
2015,MN,Minnesota,"Protective Service Occupations","42,440",45.7326,-93.9196
2015,MN,Minnesota,"Food Preparation and Serving Related Occupations","232,550",45.7326,-93.9196
2015,MN,Minnesota,"Building and Grounds Cleaning and Maintenance Occupations","82,220",45.7326,-93.9196
2015,MN,Minnesota,"Personal Care and Service Occupations","125,520",45.7326,-93.9196
2015,MN,Minnesota,"Sales and Related Occupations","274,960",45.7326,-93.9196
2015,MN,Minnesota,"Office and Administrative Support Occupations","403,870",45.7326,-93.9196
2015,MN,Minnesota,"Farming, Fishing, and Forestry Occupations","3,610",45.7326,-93.9196
2015,MN,Minnesota,"Construction and Extraction Occupations","95,560",45.7326,-93.9196
2015,MN,Minnesota,"Installation, Maintenance, and Repair Occupations","94,280",45.7326,-93.9196
2015,MN,Minnesota,"Production Occupations","219,390",45.7326,-93.9196
2015,MN,Minnesota,"Transportation and Material Moving Occupations","174,150",45.7326,-93.9196
2015,MS,Mississippi,"Management Occupations","53,500",32.7673,-89.6812
2015,MS,Mississippi,"Business and Financial Operations Occupations","29,780",32.7673,-89.6812
2015,MS,Mississippi,"Computer and Mathematical Occupations","10,630",32.7673,-89.6812
2015,MS,Mississippi,"Architecture and Engineering Occupations","15,660",32.7673,-89.6812
2015,MS,Mississippi,"Life, Physical, and Social Science Occupations","6,650",32.7673,-89.6812
2015,MS,Mississippi,"Community and Social Service Occupations","13,420",32.7673,-89.6812
2015,MS,Mississippi,"Legal Occupations","5,510",32.7673,-89.6812
2015,MS,Mississippi,"Education, Training, and Library Occupations","75,980",32.7673,-89.6812
2015,MS,Mississippi,"Arts, Design, Entertainment, Sports, and Media Occupations","7,510",32.7673,-89.6812
2015,MS,Mississippi,"Healthcare Practitioners and Technical Occupations","75,310",32.7673,-89.6812
2015,MS,Mississippi,"Healthcare Support Occupations","35,490",32.7673,-89.6812
2015,MS,Mississippi,"Protective Service Occupations","33,570",32.7673,-89.6812
2015,MS,Mississippi,"Food Preparation and Serving Related Occupations","103,840",32.7673,-89.6812
2015,MS,Mississippi,"Building and Grounds Cleaning and Maintenance Occupations","36,230",32.7673,-89.6812
2015,MS,Mississippi,"Personal Care and Service Occupations","29,170",32.7673,-89.6812
2015,MS,Mississippi,"Sales and Related Occupations","113,530",32.7673,-89.6812
2015,MS,Mississippi,"Office and Administrative Support Occupations","159,370",32.7673,-89.6812
2015,MS,Mississippi,"Farming, Fishing, and Forestry Occupations","5,150",32.7673,-89.6812
2015,MS,Mississippi,"Construction and Extraction Occupations","45,160",32.7673,-89.6812
2015,MS,Mississippi,"Installation, Maintenance, and Repair Occupations","51,310",32.7673,-89.6812
2015,MS,Mississippi,"Production Occupations","106,700",32.7673,-89.6812
2015,MS,Mississippi,"Transportation and Material Moving Occupations","93,080",32.7673,-89.6812
2015,MO,Missouri,"Management Occupations","128,350",38.4623,-92.302
2015,MO,Missouri,"Business and Financial Operations Occupations","130,190",38.4623,-92.302
2015,MO,Missouri,"Computer and Mathematical Occupations","77,310",38.4623,-92.302
2015,MO,Missouri,"Architecture and Engineering Occupations","36,220",38.4623,-92.302
2015,MO,Missouri,"Life, Physical, and Social Science Occupations","16,010",38.4623,-92.302
2015,MO,Missouri,"Community and Social Service Occupations","40,200",38.4623,-92.302
2015,MO,Missouri,"Legal Occupations","18,180",38.4623,-92.302
2015,MO,Missouri,"Education, Training, and Library Occupations","159,920",38.4623,-92.302
2015,MO,Missouri,"Arts, Design, Entertainment, Sports, and Media Occupations","34,680",38.4623,-92.302
2015,MO,Missouri,"Healthcare Practitioners and Technical Occupations","181,690",38.4623,-92.302
2015,MO,Missouri,"Healthcare Support Occupations","80,490",38.4623,-92.302
2015,MO,Missouri,"Protective Service Occupations","59,610",38.4623,-92.302
2015,MO,Missouri,"Food Preparation and Serving Related Occupations","261,900",38.4623,-92.302
2015,MO,Missouri,"Building and Grounds Cleaning and Maintenance Occupations","85,030",38.4623,-92.302
2015,MO,Missouri,"Personal Care and Service Occupations","93,090",38.4623,-92.302
2015,MO,Missouri,"Sales and Related Occupations","277,880",38.4623,-92.302
2015,MO,Missouri,"Office and Administrative Support Occupations","441,730",38.4623,-92.302
2015,MO,Missouri,"Farming, Fishing, and Forestry Occupations","5,210",38.4623,-92.302
2015,MO,Missouri,"Construction and Extraction Occupations","99,140",38.4623,-92.302
2015,MO,Missouri,"Installation, Maintenance, and Repair Occupations","112,750",38.4623,-92.302
2015,MO,Missouri,"Production Occupations","194,370",38.4623,-92.302
2015,MO,Missouri,"Transportation and Material Moving Occupations","178,290",38.4623,-92.302
2015,MT,Montana,"Management Occupations","15,200",46.9048,-110.3261
2015,MT,Montana,"Business and Financial Operations Occupations","18,040",46.9048,-110.3261
2015,MT,Montana,"Computer and Mathematical Occupations","7,850",46.9048,-110.3261
2015,MT,Montana,"Architecture and Engineering Occupations","6,660",46.9048,-110.3261
2015,MT,Montana,"Life, Physical, and Social Science Occupations","7,290",46.9048,-110.3261
2015,MT,Montana,"Community and Social Service Occupations","9,820",46.9048,-110.3261
2015,MT,Montana,"Legal Occupations","3,530",46.9048,-110.3261
2015,MT,Montana,"Education, Training, and Library Occupations","28,120",46.9048,-110.3261
2015,MT,Montana,"Arts, Design, Entertainment, Sports, and Media Occupations","5,910",46.9048,-110.3261
2015,MT,Montana,"Healthcare Practitioners and Technical Occupations","28,990",46.9048,-110.3261
2015,MT,Montana,"Healthcare Support Occupations","12,170",46.9048,-110.3261
2015,MT,Montana,"Protective Service Occupations","7,590",46.9048,-110.3261
2015,MT,Montana,"Food Preparation and Serving Related Occupations","48,050",46.9048,-110.3261
2015,MT,Montana,"Building and Grounds Cleaning and Maintenance Occupations","18,550",46.9048,-110.3261
2015,MT,Montana,"Personal Care and Service Occupations","14,320",46.9048,-110.3261
2015,MT,Montana,"Sales and Related Occupations","50,730",46.9048,-110.3261
2015,MT,Montana,"Office and Administrative Support Occupations","68,540",46.9048,-110.3261
2015,MT,Montana,"Farming, Fishing, and Forestry Occupations","1,970",46.9048,-110.3261
2015,MT,Montana,"Construction and Extraction Occupations","28,340",46.9048,-110.3261
2015,MT,Montana,"Installation, Maintenance, and Repair Occupations","21,230",46.9048,-110.3261
2015,MT,Montana,"Production Occupations","17,010",46.9048,-110.3261
2015,MT,Montana,"Transportation and Material Moving Occupations","27,270",46.9048,-110.3261
2015,NE,Nebraska,"Management Occupations","40,290",41.1289,-98.2883
2015,NE,Nebraska,"Business and Financial Operations Occupations","46,350",41.1289,-98.2883
2015,NE,Nebraska,"Computer and Mathematical Occupations","26,770",41.1289,-98.2883
2015,NE,Nebraska,"Architecture and Engineering Occupations","11,580",41.1289,-98.2883
2015,NE,Nebraska,"Life, Physical, and Social Science Occupations","7,200",41.1289,-98.2883
2015,NE,Nebraska,"Community and Social Service Occupations","15,620",41.1289,-98.2883
2015,NE,Nebraska,"Legal Occupations","4,820",41.1289,-98.2883
2015,NE,Nebraska,"Education, Training, and Library Occupations","58,300",41.1289,-98.2883
2015,NE,Nebraska,"Arts, Design, Entertainment, Sports, and Media Occupations","11,440",41.1289,-98.2883
2015,NE,Nebraska,"Healthcare Practitioners and Technical Occupations","57,130",41.1289,-98.2883
2015,NE,Nebraska,"Healthcare Support Occupations","24,790",41.1289,-98.2883
2015,NE,Nebraska,"Protective Service Occupations","14,960",41.1289,-98.2883
2015,NE,Nebraska,"Food Preparation and Serving Related Occupations","79,520",41.1289,-98.2883
2015,NE,Nebraska,"Building and Grounds Cleaning and Maintenance Occupations","28,160",41.1289,-98.2883
2015,NE,Nebraska,"Personal Care and Service Occupations","25,340",41.1289,-98.2883
2015,NE,Nebraska,"Sales and Related Occupations","103,240",41.1289,-98.2883
2015,NE,Nebraska,"Office and Administrative Support Occupations","155,620",41.1289,-98.2883
2015,NE,Nebraska,"Farming, Fishing, and Forestry Occupations","3,600",41.1289,-98.2883
2015,NE,Nebraska,"Construction and Extraction Occupations","41,490",41.1289,-98.2883
2015,NE,Nebraska,"Installation, Maintenance, and Repair Occupations","39,010",41.1289,-98.2883
2015,NE,Nebraska,"Production Occupations","77,710",41.1289,-98.2883
2015,NE,Nebraska,"Transportation and Material Moving Occupations","80,770",41.1289,-98.2883
2015,NV,Nevada,"Management Occupations","59,740",38.4199,-117.1219
2015,NV,Nevada,"Business and Financial Operations Occupations","42,260",38.4199,-117.1219
2015,NV,Nevada,"Computer and Mathematical Occupations","17,100",38.4199,-117.1219
2015,NV,Nevada,"Architecture and Engineering Occupations","11,510",38.4199,-117.1219
2015,NV,Nevada,"Life, Physical, and Social Science Occupations","8,400",38.4199,-117.1219
2015,NV,Nevada,"Community and Social Service Occupations","10,980",38.4199,-117.1219
2015,NV,Nevada,"Legal Occupations","8,550",38.4199,-117.1219
2015,NV,Nevada,"Education, Training, and Library Occupations","51,520",38.4199,-117.1219
2015,NV,Nevada,"Arts, Design, Entertainment, Sports, and Media Occupations","17,840",38.4199,-117.1219
2015,NV,Nevada,"Healthcare Practitioners and Technical Occupations","52,550",38.4199,-117.1219
2015,NV,Nevada,"Healthcare Support Occupations","22,940",38.4199,-117.1219
2015,NV,Nevada,"Protective Service Occupations","39,940",38.4199,-117.1219
2015,NV,Nevada,"Food Preparation and Serving Related Occupations","177,100",38.4199,-117.1219
2015,NV,Nevada,"Building and Grounds Cleaning and Maintenance Occupations","72,420",38.4199,-117.1219
2015,NV,Nevada,"Personal Care and Service Occupations","73,170",38.4199,-117.1219
2015,NV,Nevada,"Sales and Related Occupations","137,070",38.4199,-117.1219
2015,NV,Nevada,"Office and Administrative Support Occupations","192,510",38.4199,-117.1219
2015,NV,Nevada,"Farming, Fishing, and Forestry Occupations",520,38.4199,-117.1219
2015,NV,Nevada,"Construction and Extraction Occupations","59,210",38.4199,-117.1219
2015,NV,Nevada,"Installation, Maintenance, and Repair Occupations","46,970",38.4199,-117.1219
2015,NV,Nevada,"Production Occupations","42,600",38.4199,-117.1219
2015,NV,Nevada,"Transportation and Material Moving Occupations","87,900",38.4199,-117.1219
2015,NH,"New Hampshire","Management Occupations","35,650",43.4108,-71.5653
2015,NH,"New Hampshire","Business and Financial Operations Occupations","28,490",43.4108,-71.5653
2015,NH,"New Hampshire","Computer and Mathematical Occupations","18,380",43.4108,-71.5653
2015,NH,"New Hampshire","Architecture and Engineering Occupations","12,470",43.4108,-71.5653
2015,NH,"New Hampshire","Life, Physical, and Social Science Occupations","4,030",43.4108,-71.5653
2015,NH,"New Hampshire","Community and Social Service Occupations","7,740",43.4108,-71.5653
